source_file,line_number,raw_text,clean_text,formal_translation,detected_slang_terms,quality_flags,review_reason
train.jsonl,192,trying to be relevant in a sea of main characters,trying to be relevant in a sea of main characters,I wish I mattered more.,,missing_slang,missing_slang
train.jsonl,193,mood: unrecognizable emotions,mood unrecognizable emotions,I don’t know what happiness is.,mood,short_text,short_text
train.jsonl,194,serotonin? out of stock,serotonin? out of stock,I just want to feel okay again.,,missing_slang,missing_slang
train.jsonl,195,lost in the sauce & the algorithm,lost in the sauce the algorithm,I’m trying to find myself.,,missing_slang,missing_slang
train.jsonl,197,brain’s got 87 tabs open,brain s got 87 tabs open,I want to stop thinking.,,missing_slang,missing_slang
train.jsonl,198,stress level: iTunes user agreement,stress level itunes user agreement,I’m so stressed.,,missing_slang,missing_slang
train.jsonl,199,me clocking out of reality,me clocking out of reality,I’m done with everything.,,missing_slang,missing_slang
train.jsonl,200,"battery 0%, no charger in sight","battery 0 , no charger in sight",I’m mentally drained.,,missing_slang,missing_slang
train.jsonl,201,embarrassment is my love language,embarrassment is my love language,I hate how I act.,,missing_slang,missing_slang
train.jsonl,202,"same breakdown, different playlist","same breakdown, different playlist",I can’t keep doing this.,,missing_slang,missing_slang
train.jsonl,203,emotionally muted,emotionally muted,I don’t want to feel anymore.,,short_text|missing_slang,short_text
train.jsonl,204,"mind flooded, no lifeguard","mind flooded, no lifeguard",I’m drowning in thoughts.,,missing_slang,missing_slang
train.jsonl,205,"everyone’s sprinting, i’m buffering","everyone s sprinting, i m buffering",I feel so behind.,,missing_slang,missing_slang
train.jsonl,206,"brb, existential crisis","brb, existential crisis",I wish I could pause life.,,short_text|missing_slang,short_text
train.jsonl,207,screaming in lowercase again,screaming in lowercase again,I don’t feel heard.,,missing_slang,missing_slang
train.jsonl,208,"timeline’s on 2x speed, i’m lagging","timeline s on 2x speed, i m lagging",Everything’s moving too fast.,,missing_slang,missing_slang
train.jsonl,209,"tears on demand, no refund","tears on demand, no refund",I hate being emotional.,,missing_slang,missing_slang
train.jsonl,210,self-upgrade stuck in beta,self-upgrade stuck in beta,I’m trying to be better.,,missing_slang,missing_slang
train.jsonl,211,chaotic good but mostly just chaotic,chaotic good but mostly just chaotic,I feel like a mess.,,missing_slang,missing_slang
train.jsonl,212,peace and quiet? sounds mythical,peace and quiet? sounds mythical,I just want quiet.,,missing_slang,missing_slang
train.jsonl,214,"mentally boxed in, no exit","mentally boxed in, no exit",I feel trapped.,,missing_slang,missing_slang
train.jsonl,215,trust issues with trust issues,trust issues with trust issues,I want to trust again.,,missing_slang,missing_slang
train.jsonl,216,mentally: that cat in a ceiling fan,mentally that cat in a ceiling fan,I’m spiraling.,,missing_slang,missing_slang
train.jsonl,217,"spotlight off, stage empty","spotlight off, stage empty",I want to be seen.,,missing_slang,missing_slang
train.jsonl,218,emotionally clingy with wifi dependency,emotionally clingy with wifi dependency,I hate how needy I am.,,missing_slang,missing_slang
train.jsonl,219,award for most consistent breakdown goes to me,award for most consistent breakdown goes to me,I feel like a failure.,,missing_slang,missing_slang
train.jsonl,220,identity crisis with a side of fries,identity crisis with a side of fries,I don’t know who I am.,,missing_slang,missing_slang
train.jsonl,221,silent rage in hi-res,silent rage in hi-res,I want to scream but I can’t.,,missing_slang,missing_slang
train.jsonl,222,trying to return to sender,trying to return to sender,I hate being me sometimes.,,missing_slang,missing_slang
train.jsonl,223,daily rerun of emotional rollercoaster,daily rerun of emotional rollercoaster,I’m stuck in a loop.,,missing_slang,missing_slang
train.jsonl,224,emotionally choking on pride,emotionally choking on pride,I don’t know how to ask for help.,,missing_slang,missing_slang
train.jsonl,225,"different font, same confusion","different font, same confusion",I wish I was different.,,missing_slang,missing_slang
train.jsonl,226,productivity paralysis activated,productivity paralysis activated,I feel like I’m not doing enough.,,short_text|missing_slang,short_text
train.jsonl,227,me: unsolved puzzle missing half the pieces,me unsolved puzzle missing half the pieces,I need to figure myself out.,,missing_slang,missing_slang
train.jsonl,228,"lonely in a crowd, classic","lonely in a crowd, classic",I’m scared of being alone.,,missing_slang,missing_slang
train.jsonl,230,insecurity on loop,insecurity on loop,I feel like I’m not enough.,,short_text|missing_slang,short_text
train.jsonl,231,Google Translate couldn’t decode me either,google translate couldn t decode me either,I hate being misunderstood.,,missing_slang,missing_slang
train.jsonl,233,history major in bad decisions,history major in bad decisions,I keep repeating the same mistakes.,,missing_slang,missing_slang
train.jsonl,235,life turned into a group project again,life turned into a group project again,I feel overwhelmed by everything.,,missing_slang,missing_slang
train.jsonl,236,"crying in HD, no filter","crying in hd, no filter",I hate being so emotional.,,missing_slang,missing_slang
train.jsonl,237,character dev arc loading... slowly,character dev arc loading. slowly,I want to be stronger.,,missing_slang,missing_slang
train.jsonl,238,"everyone’s a Tesla, i’m a tricycle","everyone s a tesla, i m a tricycle",I feel like I’m falling behind.,,missing_slang,missing_slang
train.jsonl,239,just tryna be someone’s pinned message,just tryna be someone s pinned message,I want to matter to someone.,,missing_slang,missing_slang
train.jsonl,241,ghosting everything except my thoughts,ghosting everything except my thoughts,I want to disappear for a while.,,missing_slang,missing_slang
train.jsonl,242,unplugging thoughts like a toaster,unplugging thoughts like a toaster,I wish I could shut my brain off.,,missing_slang,missing_slang
train.jsonl,243,permanently running on fumes,permanently running on fumes,I feel exhausted all the time.,,missing_slang,missing_slang
train.jsonl,244,"face hurting, soul hurting more","face hurting, soul hurting more",I can’t fake a smile anymore.,,missing_slang,missing_slang
train.jsonl,245,existential reboot required,existential reboot required,I want to feel human again.,,short_text|missing_slang,short_text
train.jsonl,246,reality left me on read,reality left me on read,I’m losing touch with reality.,,missing_slang,missing_slang
train.jsonl,247,stuck in the loading screen of existence,stuck in the loading screen of existence,I feel stuck in life.,,missing_slang,missing_slang
train.jsonl,248,rewind button where??,rewind button where,I wish I could go back.,,short_text|missing_slang,short_text
train.jsonl,249,"too quiet, like my DMs and mental health","too quiet, like my dms and mental health",I hate how quiet it is.,,missing_slang,missing_slang
train.jsonl,250,emotionally buffering since 2019,emotionally buffering since 2019,I miss feeling excited.,,missing_slang,missing_slang
train.jsonl,251,ctrl+z myself out of this timeline,ctrl z myself out of this timeline,I want to vanish.,,missing_slang,missing_slang
train.jsonl,253,communication.exe not responding,communication.exe not responding,I don’t want to talk.,,short_text|missing_slang,short_text
train.jsonl,254,me coded on deprecated logic,me coded on deprecated logic,Why am I like this?,,missing_slang,missing_slang
train.jsonl,255,life on airplane mode,life on airplane mode,I feel like I’m just existing.,,missing_slang,missing_slang
train.jsonl,257,brain playing a 24/7 horror podcast,brain playing a 24 7 horror podcast,I’m stuck in my head.,,missing_slang,missing_slang
train.jsonl,258,comfort zone is my toxic ex,comfort zone is my toxic ex,I’m scared of change.,,missing_slang,missing_slang
train.jsonl,259,talking to walls with better response times,talking to walls with better response times,I hate being ignored.,,missing_slang,missing_slang
train.jsonl,260,nihilism with glitter,nihilism with glitter,I feel like nothing matters.,,short_text|missing_slang,short_text
train.jsonl,261,identity hidden behind a loading screen,identity hidden behind a loading screen,I want to be seen for who I am.,,missing_slang,missing_slang
train.jsonl,262,built-in self-destruct activated,built-in self-destruct activated,I keep sabotaging myself.,,short_text|missing_slang,short_text
train.jsonl,263,seeking validation like it’s a job,seeking validation like it s a job,I wish I felt loved.,,missing_slang,missing_slang
train.jsonl,264,"new game, no trauma please","new game, no trauma please",I want to start over.,,missing_slang,missing_slang
train.jsonl,265,emotions? more like errors,emotions? more like errors,I hate feeling like this.,,missing_slang,missing_slang
train.jsonl,266,brain stuck in a slideshow,brain stuck in a slideshow,I can’t focus on anything.,,missing_slang,missing_slang
train.jsonl,267,flopping harder than my WiFi,flopping harder than my wifi,I feel like a failure.,,missing_slang,missing_slang
train.jsonl,268,joy? unavailable in my region,joy? unavailable in my region,Why can’t I be happy?,,missing_slang,missing_slang
train.jsonl,269,burnt out like a forgotten candle,burnt out like a forgotten candle,I’m tired of everything.,,missing_slang,missing_slang
train.jsonl,270,"screaming in lowercase, respectfully","screaming in lowercase, respectfully",I want to scream.,,missing_slang,missing_slang
train.jsonl,272,invisible but in HD,invisible but in hd,I wish people cared.,,missing_slang,missing_slang
train.jsonl,273,emotions got teeth now,emotions got teeth now,I’m scared to feel.,,missing_slang,missing_slang
train.jsonl,274,life without ads when?,life without ads when,I just want a break.,,missing_slang,missing_slang
train.jsonl,275,"mask on, personality pending","mask on, personality pending",I hate always pretending.,,missing_slang,missing_slang
train.jsonl,276,"opacity: 30%, relevance: 0%","opacity 30 , relevance 0",I feel like I’m fading.,,missing_slang,missing_slang
train.jsonl,277,people pleaser with no battery,people pleaser with no battery,I don’t want to disappoint.,,missing_slang,missing_slang
train.jsonl,278,character dev arc turned villain,character dev arc turned villain,I hate who I’m becoming.,,missing_slang,missing_slang
train.jsonl,279,"Wi-Fi fine, soul offline","wi-fi fine, soul offline",I feel disconnected.,,missing_slang,missing_slang
train.jsonl,281,infinite fatigue mode,infinite fatigue mode,I’m tired of being tired.,,short_text|missing_slang,short_text
train.jsonl,282,certified background character,certified background character,I don’t belong anywhere.,,short_text|missing_slang,short_text
train.jsonl,283,thoughts doing CrossFit,thoughts doing crossfit,I keep overthinking.,,short_text|missing_slang,short_text
train.jsonl,284,can I swap characters please?,can i swap characters please,I want to be someone else.,,missing_slang,missing_slang
train.jsonl,285,difficulty: life set to nightmare mode,difficulty life set to nightmare mode,Why is it so hard to be okay?,,missing_slang,missing_slang
train.jsonl,286,emotional baggage in human form,emotional baggage in human form,I feel like a burden.,,missing_slang,missing_slang
train.jsonl,287,identity under construction,identity under construction,I’m scared of being myself.,,short_text|missing_slang,short_text
train.jsonl,288,sleep is the only safe place,sleep is the only safe place,I hate waking up.,,missing_slang,missing_slang
train.jsonl,289,"speaking feelings, receiving static","speaking feelings, receiving static",I just want to be understood.,,missing_slang,missing_slang
