id,raw_text,clean_text,detected_slang_terms,formal_translation,sentiment,confidence_label,source,platform,unknown_terms,quality_flags,training_ready
141,"art supplies currently exploded rainbow chaos 😩🎨 gotta organize that creative mess fr, find colors again 🙏 tidy studio vibe","art supplies currently exploded rainbow chaos gotta organize that creative mess fr, find colors again tidy studio vibe",vibe|fr,I need to organize my art supplies.,neutral,high,new_raw_parallel,synthetic,,clean,True
143,attempting to ditch the sugar water 🌱🥤 healthier choices era (struggle bus edition) 😩 wish me luck fr,attempting to ditch the sugar water healthier choices era struggle bus edition wish me luck fr,fr,I'm trying to cut back on sugary drinks.,neutral,high,new_raw_parallel,synthetic,,clean,True
144,"audiobooks make chores bearable fr ✨🎧 multitasking vibes, listen while u live 🙏 literature on the go","audiobooks make chores bearable fr multitasking vibes, listen while u live literature on the go",vibes|fr,I enjoy listening to audiobooks.,neutral,high,new_raw_parallel,synthetic,,clean,True
145,"autocorrect changing normal words into nonsense again 😩📱 basic vocabulary fail fr, tech pls 🙏 infuriating","autocorrect changing normal words into nonsense again basic vocabulary fail fr, tech pls infuriating",fr,My phone keeps autocorrecting common words.,neutral,high,new_raw_parallel,synthetic,,clean,True
146,autocorrect suggestions getting WILD fr 🦆📱 where does it get these words?? AI gone rogue 🙏😂,autocorrect suggestions getting wild fr where does it get these words. ai gone rogue,wild|fr,My phone keeps suggesting weird autocorrects.,neutral,high,new_raw_parallel,synthetic,,clean,True
147,"autumn air just hits different ✨🍂 crisp & cool, peak cozy szn vibes 🙏😌🎃","autumn air just hits different crisp cool, peak cozy szn vibes",hits different|vibes|peak,I love the crisp air in autumn.,positive,high,new_raw_parallel,synthetic,,clean,True
148,"autumn air just hits different & feels crisp ✨🍂 peak cozy weather fr, sweater szn activated 🙏 refreshing","autumn air just hits different feels crisp peak cozy weather fr, sweater szn activated refreshing",hits different|peak|fr,I love the crispness of autumn air.,positive,high,new_raw_parallel,synthetic,,clean,True
149,"autumn leaves palette is UNMATCHED ✨🍁 vibrant af, nature flexing its beauty fr 🙏🍂 aesthetic goals","autumn leaves palette is unmatched vibrant af, nature flexing its beauty fr aesthetic goals",fr,I love the vibrant colors of autumn leaves.,neutral,high,new_raw_parallel,synthetic,,clean,True
150,aww lowkey that was real thoughtful fr ✨ appreciate the gesture king/queen 🙏 hits the feels,aww lowkey that was real thoughtful fr appreciate the gesture king queen hits the feels,lowkey|queen|real|king|fr,That was thoughtful.,positive,high,new_raw_parallel,synthetic,,clean,True
151,aww that was mad kind fr ✨ gesture appreciated king/queen 🙏 restores faith,aww that was mad kind fr gesture appreciated king queen restores faith,queen|king|fr,That was a kind gesture.,positive,high,new_raw_parallel,synthetic,,clean,True
152,aww thats hella kind fr ✨ appreciate the niceness queen/king 🙏 good soul vibes,aww thats hella kind fr appreciate the niceness queen king good soul vibes,vibes|queen|king|fr,That's very kind.,positive,high,new_raw_parallel,synthetic,,clean,True
153,aww thats mad thoughtful fr 🥺 appreciate u king/queen ✨💖,aww thats mad thoughtful fr appreciate u king queen,queen|king|fr,That is very thoughtful of you.,positive,high,new_raw_parallel,synthetic,,clean,True
154,"babbling brook sounds like nature's chillhop ✨🏞️ peaceful water music fr, calming vibes 🙏😌","babbling brook sounds like nature's chillhop peaceful water music fr, calming vibes",vibes|fr,I love the sound of a babbling brook.,neutral,high,new_raw_parallel,synthetic,,clean,True
155,back ache demands the heating pad fr 🔥😩 melt the muscle tension away 🙏 warm relief,back ache demands the heating pad fr melt the muscle tension away warm relief,fr,My back needs a heating pad.,neutral,high,new_raw_parallel,synthetic,,clean,True
156,"back feeling compressed like luggage 😩 gotta stretch it out fr, find relief 🙏 posture reset","back feeling compressed like luggage gotta stretch it out fr, find relief posture reset",fr,I need to stretch my back.,neutral,high,new_raw_parallel,synthetic,,clean,True
157,"back protesting lack of support rn 😩 need better chair or cushion STAT fr, spinal health plea 🙏 sit right!","back protesting lack of support rn need better chair or cushion stat fr, spinal health plea sit right",fr|rn,My back needs support.,neutral,high,new_raw_parallel,synthetic,,clean,True
158,"back protesting this chair/lack of support rn 😩 needs better ergonomics fr, spinal alignment pls 🙏 lumbar support where?","back protesting this chair lack of support rn needs better ergonomics fr, spinal alignment pls lumbar support where",fr|rn,My back needs more support.,neutral,high,new_raw_parallel,synthetic,,clean,True
162,backpack lookin chaotic fr 🎒 gotta clean it king 🙏 organized vibes mission,backpack lookin chaotic fr gotta clean it king organized vibes mission,vibes|clean|king|fr,I need to clean my backpack.,positive,high,new_raw_parallel,synthetic,,clean,True
163,backpack lookin messy fr 🎒 gotta clean it king 🙏 organized vibes mission,backpack lookin messy fr gotta clean it king organized vibes mission,vibes|clean|king|fr,I need to clean my backpack.,positive,high,new_raw_parallel,synthetic,,clean,True
164,"bacon sizzling = breakfast calling my name ✨🥓 best sound & smell fr, hungry activated 🙏🤤 need","bacon sizzling breakfast calling my name best sound smell fr, hungry activated need",fr,I love the sound of sizzling bacon.,neutral,high,new_raw_parallel,synthetic,,clean,True
165,bakin vibes? 🧁 lets whip some treats fr king/queen 🙏 pastry quest,bakin vibes? lets whip some treats fr king queen pastry quest,vibes|queen|king|fr,Let's go to a baking class.,positive,high,new_raw_parallel,synthetic,,clean,True
166,baking shows are stressful but delicious looking ✨🎂 enjoy the fancy cake drama fr 🙏 wanna eat everything,baking shows are stressful but delicious looking enjoy the fancy cake drama fr wanna eat everything,fr,I enjoy watching baking competition shows.,neutral,high,new_raw_parallel,synthetic,,clean,True
168,"bank account lookin anorexic rn 💸 gotta save hardcore fr, build the stash 🙏 be frugal maybe?","bank account lookin anorexic rn gotta save hardcore fr, build the stash be frugal maybe",fr|rn,I need to save.,neutral,high,new_raw_parallel,synthetic,,clean,True
169,"bank account need CPR 💸 gotta save that paper fr, future goals 🙏 budget life","bank account need cpr gotta save that paper fr, future goals budget life",fr,I need to save.,neutral,high,new_raw_parallel,synthetic,,clean,True
171,barely held together by memes and vibes,barely held together by memes and vibes,vibes,I’m trying to hold it together.,neutral,high,new_raw_parallel,synthetic,,clean,True
172,bathroom lookin rough fr 🛁 gotta scrub it king 🙏 fresh vibes mission,bathroom lookin rough fr gotta scrub it king fresh vibes mission,vibes|king|fr,I need to clean my bathroom.,positive,high,new_raw_parallel,synthetic,,clean,True
174,"beach calling my name HEAVY ☀️🌊 lets hit the coast fr, vitamin sea required 🙏 salty escape","beach calling my name heavy lets hit the coast fr, vitamin sea required salty escape",salty|fr,Let's go to the beach.,negative,high,new_raw_parallel,synthetic,,clean,True
175,"beach calling my nameeee ☀️🌊 lets get some sand & sea fr, recharge needed 🙏 coastal escape","beach calling my namee lets get some sand sea fr, recharge needed coastal escape",fr,Let's visit the beach.,neutral,high,new_raw_parallel,synthetic,,clean,True
176,beach day anyone? ☀️🌊 need some sun & sand fr 🙏 ocean therapy time,beach day anyone? need some sun sand fr ocean therapy time,fr,Let's go to the beach.,neutral,high,new_raw_parallel,synthetic,,clean,True
177,"beach day mandatory soon ☀️🌊 need ocean therapy fr, sand & waves calling 🙏 vitamin sea","beach day mandatory soon need ocean therapy fr, sand waves calling vitamin sea",fr,Let's visit the beach.,neutral,high,new_raw_parallel,synthetic,,clean,True
178,beach day vibes? 🏖️ lets catch waves fr king/queen 🙏 sandy adventure,beach day vibes? lets catch waves fr king queen sandy adventure,vibes|queen|king|fr,Let's plan a beach day.,positive,high,new_raw_parallel,synthetic,,clean,True
179,beach day vibes? 🏖️ lets catch waves & sun fr king/queen 🙏 summer energy only,beach day vibes? lets catch waves sun fr king queen summer energy only,vibes|queen|king|fr,Let's go to the beach.,positive,high,new_raw_parallel,synthetic,,clean,True
181,beach walks are peak relaxation ✨🌊 ocean breeze + sand + waves = therapy 🙏 coastal grandma vibes,beach walks are peak relaxation ocean breeze sand waves therapy coastal grandma vibes,vibes|peak,I enjoy walking on the beach.,positive,high,new_raw_parallel,synthetic,,clean,True
182,"bed rotting is my calling today ✨😴 summoning the energy to move? nah fam, vibes are horizontal 🛌","bed rotting is my calling today summoning the energy to move? nah fam, vibes are horizontal",vibes|fam,I just want to stay in bed all day.,positive,high,new_raw_parallel,synthetic,,clean,True
183,"bein around her just calms u down ✨💖 reassuring queen fr, safe space vibes 🙏 comforting energy","bein around her just calms u down reassuring queen fr, safe space vibes comforting energy",vibes|queen|fr,She has a reassuring presence.,positive,high,new_raw_parallel,synthetic,,clean,True
184,"bein around him chills u out fr ✨ calming influence, zen master vibes 🙏🧘‍♂️ peaceful energy","bein around him chills u out fr calming influence, zen master vibes peaceful energy",vibes|fr,He has a calming influence.,neutral,high,new_raw_parallel,synthetic,,clean,True
185,bein present in nature just hits different ✨🌲 mindful moments outside reset everything 🙏 grounding energy,bein present in nature just hits different mindful moments outside reset everything grounding energy,hits different,I enjoy mindful moments in nature.,positive,high,new_raw_parallel,synthetic,,clean,True
186,"being around her is instant zen ✨🧘‍♀️ calming vibes activated, she's like a human weighted blanket fr😌","being around her is instant zen calming vibes activated, she's like a human weighted blanket fr",vibes|fr,She has a very calming presence.,neutral,high,new_raw_parallel,synthetic,,clean,True
187,"bet, im hungry af 🤤 lets slide for some eats, what we feelin? 🍕🍔","bet, im hungry af lets slide for some eats, what we feelin",bet,Let's go get something to eat.,positive,high,new_raw_parallel,synthetic,,clean,True
188,"bet, lets hit that new spot? 👀 heard the food slaps 🔥🍽️","bet, lets hit that new spot? heard the food slaps",slaps|bet,Let's try that new restaurant.,positive,high,new_raw_parallel,synthetic,,clean,True
189,"bet, park vibes later? 🌳☀️ let's slide.","bet, park vibes later? let's slide",vibes|bet,Let's go to the park.,positive,high,new_raw_parallel,synthetic,,clean,True
190,"bet, support small biz fr ✨ shop local vibes 🙏 keep community unique 💯","bet, support small biz fr shop local vibes keep community unique",vibes|bet|fr,Let's support small businesses.,positive,high,new_raw_parallel,synthetic,,clean,True
